TransactionID,CustomerID,TransactionDate,ProductID,Amount,StoreID,PaymentMethod
TXN00002853,CUST000523,2024-12-24 15:07:56,PROD0077,120.32,STORE008,MOBILE
TXN00002854,CUST000523,2024-12-17 09:33:46,PROD0059,112.94,STORE008,MOBILE
TXN00002855,CUST000523,2024-11-18 12:44:46,PROD0064,241.2,STORE009,CREDIT
TXN00002856,CUST000523,2024-06-27 01:30:41,PROD0073,299.52,STORE011,CASH
TXN00002857,CUST000523,2025-02-10 03:16:57,PROD0041,31.33,STORE011,DEBIT
TXN00002858,CUST000523,2025-02-07 16:16:47,PROD0024,119.44,STORE010,CASH
TXN00002859,CUST000523,2025-03-24 06:12:14,PROD0006,237.8,STORE016,CREDIT
TXN00002860,CUST000523,2025-01-19 12:42:07,PROD0068,19.47,STORE004,DEBIT
TXN00002861,CUST000524,2024-11-02 16:26:40,PROD0042,484.47,STORE018,CASH
TXN00002862,CUST000524,2025-02-24 22:11:05,PROD0086,330.83,STORE007,CASH
TXN00002863,CUST000524,2024-06-18 16:47:29,PROD0049,213.2,STORE001,MOBILE
TXN00002864,CUST000525,2025-01-09 13:58:36,PROD0020,499.68,STORE006,MOBILE
TXN00002865,CUST000526,2024-10-25 06:21:27,PROD0031,182.36,STORE010,DEBIT
TXN00002866,CUST000526,2024-08-05 23:08:36,PROD0024,126.0,STORE010,CASH
TXN00002867,CUST000526,2024-11-13 20:11:44,PROD0019,401.48,STORE006,CASH
TXN00002868,CUST000526,2024-10-22 03:04:13,PROD0016,123.94,STORE005,DEBIT
TXN00002869,CUST000526,2024-05-25 00:02:33,PROD0009,63.31,STORE015,CREDIT
TXN00002870,CUST000526,2025-01-07 17:21:12,PROD0087,431.31,STORE001,DEBIT
TXN00002871,CUST000526,2025-02-21 00:10:55,PROD0097,491.95,STORE004,CREDIT
TXN00002872,CUST000526,2024-11-01 04:18:41,PROD0093,228.45,STORE006,MOBILE
TXN00002873,CUST000526,2025-04-02 04:30:49,PROD0020,15.38,STORE014,CASH
TXN00002874,CUST000526,2024-08-25 13:25:53,PROD0048,421.48,STORE015,DEBIT
TXN00002875,CUST000527,2024-08-04 08:05:19,PROD0028,466.15,STORE013,MOBILE
TXN00002876,CUST000527,2024-12-17 23:37:51,PROD0058,311.6,STORE011,DEBIT
TXN00002877,CUST000527,2024-12-08 10:07:56,PROD0100,439.94,STORE015,CREDIT
TXN00002878,CUST000527,2025-03-29 00:11:20,PROD0052,207.78,STORE009,CASH
TXN00002879,CUST000528,2024-07-29 11:51:14,PROD0004,211.5,STORE019,DEBIT
TXN00002880,CUST000528,2025-02-19 04:13:23,PROD0018,437.33,STORE018,CASH
TXN00002881,CUST000528,2024-07-24 01:28:23,PROD0029,477.84,STORE018,DEBIT
TXN00002882,CUST000528,2025-03-30 00:25:59,PROD0022,203.74,STORE001,CREDIT
TXN00002883,CUST000528,2024-09-11 11:06:01,PROD0015,343.74,STORE003,CREDIT
TXN00002884,CUST000528,2024-09-05 11:03:28,PROD0030,398.93,STORE005,DEBIT
TXN00002885,CUST000528,2024-06-21 21:17:16,PROD0004,291.21,STORE017,MOBILE
TXN00002886,CUST000528,2024-11-03 19:13:30,PROD0097,385.12,STORE004,CREDIT
TXN00002887,CUST000529,2024-12-28 12:26:31,PROD0031,339.72,STORE011,CASH
TXN00002888,CUST000529,2025-03-22 19:12:20,PROD0059,469.05,STORE018,CASH
TXN00002889,CUST000530,2025-04-04 10:16:05,PROD0033,286.69,STORE013,CREDIT
TXN00002890,CUST000531,2024-06-02 15:25:06,PROD0042,311.96,STORE018,CASH
TXN00002891,CUST000531,2024-11-07 21:15:21,PROD0028,238.89,STORE007,MOBILE
TXN00002892,CUST000531,2024-12-10 05:06:43,PROD0012,123.4,STORE001,MOBILE
TXN00002893,CUST000532,2025-01-07 11:35:23,PROD0073,403.2,STORE005,CASH
TXN00002894,CUST000532,2025-05-07 04:39:04,PROD0047,318.9,STORE010,CREDIT
TXN00002895,CUST000533,2024-10-29 16:40:51,PROD0072,44.39,STORE012,DEBIT
TXN00002896,CUST000533,2024-09-02 13:46:03,PROD0046,273.17,STORE007,DEBIT
TXN00002897,CUST000533,2024-11-23 05:10:35,PROD0028,106.61,STORE009,DEBIT
TXN00002898,CUST000533,2024-07-24 20:50:41,PROD0099,340.42,STORE009,MOBILE
TXN00002899,CUST000534,2024-06-15 23:57:50,PROD0084,57.59,STORE007,MOBILE
TXN00002900,CUST000534,2024-10-29 21:28:21,PROD0026,240.93,STORE002,MOBILE
TXN00002901,CUST000534,2025-01-03 18:36:48,PROD0014,350.12,STORE015,DEBIT
TXN00002902,CUST000535,2024-06-09 03:36:21,PROD0061,19.39,STORE008,MOBILE
TXN00002903,CUST000535,2025-03-30 15:13:34,PROD0014,247.58,STORE010,CREDIT
TXN00002904,CUST000536,2025-04-30 12:31:48,PROD0039,311.14,STORE003,MOBILE
TXN00002905,CUST000536,2024-11-22 20:49:53,PROD0066,348.06,STORE006,CREDIT
TXN00002906,CUST000536,2025-04-03 04:06:28,PROD0063,64.81,STORE010,DEBIT
TXN00002907,CUST000536,2025-03-16 20:59:45,PROD0079,66.93,STORE017,CREDIT
TXN00002908,CUST000536,2025-05-02 00:43:12,PROD0045,347.46,STORE012,MOBILE
TXN00002909,CUST000536,2024-09-12 07:54:55,PROD0008,311.36,STORE017,DEBIT
TXN00002910,CUST000536,2025-01-16 11:43:22,PROD0073,38.9,STORE017,CREDIT
TXN00002911,CUST000536,2024-07-07 23:18:40,PROD0078,457.06,STORE010,CASH
TXN00002912,CUST000536,2024-12-31 08:53:13,PROD0024,167.96,STORE007,CASH
TXN00002913,CUST000536,2025-03-26 01:04:34,PROD0078,324.38,STORE014,MOBILE
TXN00002914,CUST000537,2025-02-13 00:51:37,PROD0084,251.19,STORE001,MOBILE
TXN00002915,CUST000537,2024-10-17 17:27:18,PROD0099,94.05,STORE001,CASH
TXN00002916,CUST000537,2025-03-06 01:59:36,PROD0100,193.2,STORE018,MOBILE
TXN00002917,CUST000537,2024-09-23 09:24:06,PROD0058,69.17,STORE011,CASH
TXN00002918,CUST000537,2024-12-25 17:50:34,PROD0067,359.74,STORE010,CREDIT
TXN00002919,CUST000537,2025-05-03 12:34:03,PROD0042,124.82,STORE004,MOBILE
TXN00002920,CUST000537,2025-02-06 11:20:16,PROD0019,100.22,STORE005,MOBILE
TXN00002921,CUST000537,2024-06-09 01:39:16,PROD0051,40.69,STORE001,MOBILE
TXN00002922,CUST000537,2024-06-06 15:49:03,PROD0078,412.81,STORE008,CREDIT
TXN00002923,CUST000537,2025-02-21 00:46:13,PROD0009,32.03,STORE017,CASH
TXN00002924,CUST000538,2024-12-30 00:17:09,PROD0020,215.84,STORE018,CREDIT
TXN00002925,CUST000538,2024-12-16 03:35:32,PROD0045,43.81,STORE015,CREDIT
TXN00002926,CUST000538,2025-02-04 09:59:54,PROD0076,343.71,STORE018,CREDIT
TXN00002927,CUST000538,2025-03-08 19:39:04,PROD0030,340.32,STORE019,DEBIT
TXN00002928,CUST000538,2025-02-02 17:29:39,PROD0076,55.79,STORE012,DEBIT
TXN00002929,CUST000538,2024-07-05 20:09:47,PROD0081,322.28,STORE009,CREDIT
TXN00002930,CUST000539,2024-12-14 09:12:37,PROD0018,68.12,STORE017,CASH
TXN00002931,CUST000539,2024-08-15 14:08:52,PROD0074,318.78,STORE009,DEBIT
TXN00002932,CUST000539,2025-01-05 06:29:01,PROD0094,439.47,STORE017,CASH
TXN00002933,CUST000539,2024-11-28 12:03:41,PROD0031,400.11,STORE007,MOBILE
TXN00002934,CUST000539,2025-04-15 23:40:53,PROD0091,113.64,STORE013,CREDIT
TXN00002935,CUST000539,2025-04-21 12:48:38,PROD0017,234.26,STORE020,MOBILE
TXN00002936,CUST000539,2024-12-01 00:16:44,PROD0080,420.12,STORE012,MOBILE
TXN00002937,CUST000539,2024-06-01 06:51:51,PROD0089,80.91,STORE008,CASH
TXN00002938,CUST000539,2024-12-27 02:23:31,PROD0001,373.53,STORE009,CASH
TXN00002939,CUST000539,2025-03-12 19:54:24,PROD0044,122.79,STORE007,DEBIT
TXN00002940,CUST000540,2024-07-08 07:52:54,PROD0053,286.72,STORE001,MOBILE
TXN00002941,CUST000541,2024-07-31 07:36:29,PROD0090,447.75,STORE008,MOBILE
TXN00002942,CUST000541,2025-03-19 06:22:12,PROD0086,168.94,STORE014,CASH
TXN00002943,CUST000542,2024-08-26 03:42:28,PROD0047,461.5,STORE011,DEBIT
TXN00002944,CUST000543,2025-02-20 14:29:30,PROD0083,131.04,STORE009,MOBILE
TXN00002945,CUST000544,2024-11-22 19:08:18,PROD0079,479.55,STORE018,MOBILE
TXN00002946,CUST000544,2024-09-25 18:13:20,PROD0088,312.45,STORE017,CREDIT
TXN00002947,CUST000544,2024-09-15 22:28:32,PROD0090,366.33,STORE003,CREDIT
TXN00002948,CUST000544,2024-11-26 00:34:53,PROD0011,183.45,STORE016,MOBILE
TXN00002949,CUST000544,2024-08-18 15:39:07,PROD0068,437.8,STORE004,MOBILE
TXN00002950,CUST000544,2024-10-16 02:07:31,PROD0016,214.79,STORE019,MOBILE
TXN00002951,CUST000545,2025-04-04 23:05:40,PROD0031,64.08,STORE011,MOBILE
TXN00002952,CUST000545,2025-05-05 03:05:08,PROD0055,183.38,STORE009,CASH
TXN00002953,CUST000545,2025-01-26 04:45:08,PROD0042,188.07,STORE006,CREDIT
TXN00002954,CUST000545,2024-10-07 11:59:46,PROD0002,254.97,STORE019,CASH
TXN00002955,CUST000545,2024-12-04 23:02:01,PROD0067,296.3,STORE012,DEBIT
TXN00002956,CUST000545,2024-08-18 09:23:39,PROD0023,210.69,STORE016,MOBILE
TXN00002957,CUST000545,2024-12-15 22:16:09,PROD0023,453.47,STORE019,CASH
TXN00002958,CUST000545,2024-08-05 05:40:38,PROD0015,129.92,STORE014,CREDIT
TXN00002959,CUST000545,2024-07-10 00:36:26,PROD0050,263.25,STORE005,DEBIT
TXN00002960,CUST000546,2024-08-07 21:44:48,PROD0020,437.56,STORE005,MOBILE
TXN00002961,CUST000546,2024-09-10 19:19:27,PROD0050,273.47,STORE008,DEBIT
TXN00002962,CUST000546,2024-06-08 14:00:29,PROD0071,418.86,STORE004,MOBILE
TXN00002963,CUST000546,2024-09-06 20:28:33,PROD0017,224.26,STORE011,MOBILE
TXN00002964,CUST000546,2024-05-10 02:19:45,PROD0020,404.44,STORE018,CASH
TXN00002965,CUST000547,2024-08-10 18:33:47,PROD0041,143.96,STORE003,DEBIT
TXN00002966,CUST000547,2024-10-10 05:33:50,PROD0023,13.87,STORE005,MOBILE
TXN00002967,CUST000547,2024-12-28 08:34:30,PROD0012,27.03,STORE007,CASH
TXN00002968,CUST000547,2025-05-07 18:45:57,PROD0012,118.39,STORE005,DEBIT
TXN00002969,CUST000548,2024-05-28 23:19:57,PROD0088,377.98,STORE006,DEBIT
TXN00002970,CUST000549,2025-01-20 06:08:00,PROD0062,214.84,STORE013,MOBILE
TXN00002971,CUST000549,2024-06-09 19:07:14,PROD0021,212.46,STORE020,MOBILE
TXN00002972,CUST000550,2024-06-02 13:34:27,PROD0083,17.47,STORE010,MOBILE
TXN00002973,CUST000550,2025-05-06 21:38:41,PROD0003,154.55,STORE002,MOBILE
TXN00002974,CUST000550,2024-05-10 01:56:59,PROD0046,166.5,STORE003,MOBILE
TXN00002975,CUST000551,2024-10-08 06:20:10,PROD0034,468.64,STORE004,MOBILE
TXN00002976,CUST000551,2024-09-06 14:57:41,PROD0045,334.66,STORE016,MOBILE
TXN00002977,CUST000551,2024-07-11 13:40:51,PROD0017,473.16,STORE008,DEBIT
TXN00002978,CUST000552,2024-08-21 12:04:36,PROD0082,394.72,STORE003,CREDIT
TXN00002979,CUST000552,2024-12-10 21:09:26,PROD0056,15.64,STORE011,CASH
TXN00002980,CUST000552,2024-12-15 19:10:12,PROD0043,116.85,STORE002,MOBILE
TXN00002981,CUST000552,2024-06-04 19:14:32,PROD0096,95.25,STORE015,CASH
TXN00002982,CUST000552,2024-07-05 15:00:14,PROD0051,328.56,STORE015,DEBIT
TXN00002983,CUST000552,2025-05-02 00:20:39,PROD0041,338.54,STORE009,MOBILE
TXN00002984,CUST000553,2025-03-02 14:47:52,PROD0058,290.2,STORE018,DEBIT
TXN00002985,CUST000553,2024-09-13 02:08:08,PROD0090,466.06,STORE006,CASH
TXN00002986,CUST000553,2024-08-29 15:12:28,PROD0002,374.45,STORE017,CREDIT
TXN00002987,CUST000553,2025-01-29 16:55:05,PROD0059,324.11,STORE002,DEBIT
TXN00002988,CUST000553,2024-06-19 03:19:58,PROD0094,112.89,STORE019,MOBILE
TXN00002989,CUST000553,2024-09-28 08:41:47,PROD0086,32.51,STORE002,CASH
TXN00002990,CUST000554,2024-11-29 23:56:13,PROD0022,211.45,STORE007,MOBILE
TXN00002991,CUST000554,2025-04-05 19:49:32,PROD0062,253.13,STORE016,DEBIT
TXN00002992,CUST000554,2024-05-22 07:10:51,PROD0054,128.43,STORE020,CASH
TXN00002993,CUST000554,2024-07-01 06:19:47,PROD0081,490.92,STORE020,MOBILE
TXN00002994,CUST000554,2024-12-27 17:56:48,PROD0031,279.14,STORE010,DEBIT
TXN00002995,CUST000554,2025-03-10 06:29:30,PROD0040,380.3,STORE009,CREDIT
TXN00002996,CUST000555,2024-11-10 01:14:31,PROD0029,200.36,STORE005,CASH
TXN00002997,CUST000555,2024-09-29 21:31:55,PROD0064,381.35,STORE007,CREDIT
TXN00002998,CUST000555,2025-02-24 16:57:01,PROD0070,41.5,STORE001,CASH
TXN00002999,CUST000555,2024-07-06 16:59:53,PROD0048,391.21,STORE004,CASH
TXN00003000,CUST000555,2024-10-16 13:55:42,PROD0031,120.33,STORE013,DEBIT
TXN00003001,CUST000555,2024-10-28 17:21:56,PROD0023,186.61,STORE007,CREDIT
TXN00003002,CUST000555,2024-05-22 00:00:38,PROD0034,442.06,STORE019,DEBIT
TXN00003003,CUST000555,2025-04-17 00:33:57,PROD0064,292.11,STORE002,MOBILE
TXN00003004,CUST000556,2024-08-15 05:24:53,PROD0066,482.77,STORE016,MOBILE
TXN00003005,CUST000556,2024-08-11 16:42:06,PROD0086,324.7,STORE006,CREDIT
TXN00003006,CUST000556,2024-09-29 20:15:31,PROD0038,243.34,STORE018,CREDIT
TXN00003007,CUST000556,2025-03-08 20:57:47,PROD0014,50.7,STORE013,MOBILE
TXN00003008,CUST000556,2024-08-17 09:43:56,PROD0045,389.15,STORE017,CASH
TXN00003009,CUST000556,2024-10-18 20:25:24,PROD0097,418.66,STORE006,CREDIT
TXN00003010,CUST000556,2024-10-23 22:31:05,PROD0079,363.79,STORE020,CREDIT
TXN00003011,CUST000556,2024-10-12 04:23:22,PROD0043,63.44,STORE008,DEBIT
TXN00003012,CUST000556,2024-10-08 11:01:16,PROD0050,368.83,STORE012,CASH
TXN00003013,CUST000556,2025-05-05 03:30:56,PROD0040,185.74,STORE010,MOBILE
TXN00003014,CUST000557,2024-06-19 15:11:25,PROD0082,163.43,STORE013,CASH
TXN00003015,CUST000557,2025-04-05 16:49:13,PROD0068,190.68,STORE003,MOBILE
TXN00003016,CUST000557,2025-04-16 08:56:58,PROD0001,442.27,STORE014,MOBILE
TXN00003017,CUST000557,2024-09-02 03:03:57,PROD0049,440.16,STORE010,CASH
TXN00003018,CUST000557,2025-03-21 09:19:22,PROD0080,440.28,STORE011,CREDIT
TXN00003019,CUST000557,2024-09-20 09:35:39,PROD0100,126.1,STORE019,CASH
TXN00003020,CUST000557,2024-10-16 02:04:44,PROD0050,264.28,STORE016,CASH
TXN00003021,CUST000558,2024-06-25 11:46:22,PROD0092,44.48,STORE007,CREDIT
TXN00003022,CUST000558,2024-09-07 05:54:51,PROD0063,187.81,STORE013,MOBILE
TXN00003023,CUST000558,2024-09-09 16:09:44,PROD0011,350.67,STORE007,CASH
TXN00003024,CUST000558,2024-06-17 19:07:54,PROD0028,116.11,STORE002,CASH
TXN00003025,CUST000558,2024-08-17 21:52:39,PROD0051,387.67,STORE009,DEBIT
TXN00003026,CUST000558,2024-05-19 13:54:18,PROD0100,144.36,STORE002,MOBILE
TXN00003027,CUST000559,2024-09-01 05:51:46,PROD0051,369.63,STORE009,CREDIT
TXN00003028,CUST000559,2024-11-19 06:48:06,PROD0002,257.72,STORE015,MOBILE
TXN00003029,CUST000559,2024-11-30 21:43:52,PROD0061,254.1,STORE015,DEBIT
TXN00003030,CUST000559,2025-01-19 12:10:13,PROD0035,326.66,STORE015,CASH
TXN00003031,CUST000559,2025-04-23 12:28:48,PROD0078,234.58,STORE008,DEBIT
TXN00003032,CUST000560,2025-03-13 17:28:59,PROD0061,23.51,STORE001,CREDIT
TXN00003033,CUST000560,2025-02-13 10:33:44,PROD0085,339.14,STORE005,DEBIT
TXN00003034,CUST000560,2024-08-31 10:53:34,PROD0009,396.45,STORE009,CREDIT
TXN00003035,CUST000560,2025-03-02 06:30:09,PROD0084,303.65,STORE014,DEBIT
TXN00003036,CUST000560,2024-07-14 10:16:08,PROD0025,30.81,STORE009,DEBIT
TXN00003037,CUST000560,2025-01-09 23:22:27,PROD0024,402.03,STORE001,CASH
TXN00003038,CUST000560,2024-08-09 14:00:15,PROD0090,161.69,STORE008,DEBIT
TXN00003039,CUST000560,2025-02-17 05:59:13,PROD0078,132.74,STORE018,DEBIT
TXN00003040,CUST000560,2025-01-23 18:07:34,PROD0021,160.41,STORE006,CREDIT
TXN00003041,CUST000560,2025-02-12 14:12:19,PROD0005,33.72,STORE013,DEBIT
TXN00003042,CUST000561,2025-01-23 16:09:16,PROD0016,466.48,STORE012,DEBIT
TXN00003043,CUST000561,2025-03-19 01:21:31,PROD0028,285.83,STORE017,MOBILE
TXN00003044,CUST000561,2024-08-30 04:16:36,PROD0066,164.61,STORE013,DEBIT
TXN00003045,CUST000561,2025-01-27 16:32:42,PROD0052,351.17,STORE013,CASH
TXN00003046,CUST000561,2024-07-08 12:47:43,PROD0037,342.29,STORE018,MOBILE
TXN00003047,CUST000561,2024-06-18 16:06:05,PROD0064,319.6,STORE007,CREDIT
TXN00003048,CUST000561,2024-05-24 09:17:48,PROD0008,117.4,STORE003,CREDIT
TXN00003049,CUST000561,2024-08-03 09:59:02,PROD0069,313.62,STORE005,CREDIT
TXN00003050,CUST000562,2024-12-21 03:50:13,PROD0023,20.41,STORE015,DEBIT
TXN00003051,CUST000562,2024-07-20 01:03:57,PROD0032,439.16,STORE001,MOBILE
TXN00003052,CUST000562,2024-07-04 08:07:34,PROD0095,144.05,STORE012,CREDIT
TXN00003053,CUST000562,2024-12-26 14:24:27,PROD0014,394.83,STORE017,DEBIT
TXN00003054,CUST000562,2024-11-14 23:49:15,PROD0057,471.14,STORE010,MOBILE
TXN00003055,CUST000562,2025-02-24 16:00:05,PROD0073,462.46,STORE019,CASH
TXN00003056,CUST000563,2025-02-27 18:11:22,PROD0027,276.14,STORE007,CASH
TXN00003057,CUST000563,2024-09-04 13:21:20,PROD0002,286.77,STORE011,MOBILE
TXN00003058,CUST000563,2024-08-22 08:16:16,PROD0099,204.68,STORE013,CASH
TXN00003059,CUST000564,2024-08-30 00:31:32,PROD0050,207.82,STORE003,MOBILE
TXN00003060,CUST000564,2024-11-16 18:07:25,PROD0063,55.31,STORE006,CASH
TXN00003061,CUST000564,2024-11-04 04:21:11,PROD0030,397.01,STORE007,DEBIT
TXN00003062,CUST000564,2024-09-01 04:26:27,PROD0017,12.19,STORE017,CASH
TXN00003063,CUST000564,2024-11-04 05:08:21,PROD0004,485.72,STORE007,CASH
TXN00003064,CUST000564,2025-01-01 19:18:11,PROD0031,396.41,STORE004,MOBILE
TXN00003065,CUST000565,2024-10-05 10:28:49,PROD0094,198.28,STORE001,MOBILE
TXN00003066,CUST000565,2024-06-15 22:36:50,PROD0089,38.59,STORE016,CREDIT
TXN00003067,CUST000565,2024-12-10 08:26:37,PROD0065,178.53,STORE006,DEBIT
TXN00003068,CUST000565,2024-07-26 16:19:27,PROD0022,38.99,STORE007,CREDIT
TXN00003069,CUST000566,2024-06-15 08:00:36,PROD0040,167.34,STORE010,DEBIT
TXN00003070,CUST000566,2024-10-19 02:20:34,PROD0069,78.29,STORE007,MOBILE
TXN00003071,CUST000566,2024-08-04 08:27:42,PROD0069,28.67,STORE016,CASH
TXN00003072,CUST000566,2025-02-10 16:02:42,PROD0033,340.81,STORE009,MOBILE
TXN00003073,CUST000566,2025-01-15 10:53:19,PROD0080,151.22,STORE002,MOBILE
TXN00003074,CUST000567,2024-05-23 08:09:46,PROD0072,366.99,STORE016,CASH
TXN00003075,CUST000567,2025-02-12 03:09:29,PROD0008,55.21,STORE015,DEBIT
TXN00003076,CUST000567,2025-03-25 17:55:10,PROD0055,385.72,STORE018,CREDIT
TXN00003077,CUST000568,2024-08-29 09:52:59,PROD0021,297.01,STORE006,MOBILE
TXN00003078,CUST000568,2024-09-18 21:49:55,PROD0097,281.33,STORE020,CREDIT
TXN00003079,CUST000568,2024-12-30 01:19:21,PROD0055,422.79,STORE013,DEBIT
TXN00003080,CUST000568,2024-08-06 10:55:06,PROD0004,128.47,STORE012,DEBIT
TXN00003081,CUST000568,2024-09-07 08:34:37,PROD0025,206.48,STORE018,MOBILE
TXN00003082,CUST000568,2024-08-05 22:23:58,PROD0022,483.38,STORE012,MOBILE
TXN00003083,CUST000569,2025-03-25 02:10:28,PROD0094,442.47,STORE008,CASH
TXN00003084,CUST000569,2024-08-19 11:55:27,PROD0053,400.97,STORE019,MOBILE
TXN00003085,CUST000569,2024-09-05 08:18:14,PROD0067,347.57,STORE016,DEBIT
TXN00003086,CUST000569,2025-04-28 20:10:35,PROD0023,370.61,STORE002,MOBILE
TXN00003087,CUST000569,2024-12-05 07:04:39,PROD0043,92.74,STORE020,DEBIT
TXN00003088,CUST000569,2025-04-09 07:20:06,PROD0068,74.37,STORE001,CASH
TXN00003089,CUST000569,2024-06-10 21:42:01,PROD0048,428.42,STORE013,CREDIT
TXN00003090,CUST000570,2024-05-29 02:19:12,PROD0049,363.35,STORE005,CASH
TXN00003091,CUST000570,2025-04-02 13:24:25,PROD0072,129.44,STORE002,MOBILE
TXN00003092,CUST000570,2024-07-18 16:20:55,PROD0075,245.13,STORE017,CREDIT
TXN00003093,CUST000570,2025-04-06 15:20:47,PROD0035,165.78,STORE004,DEBIT
TXN00003094,CUST000570,2024-09-07 10:29:24,PROD0028,361.45,STORE020,CREDIT
TXN00003095,CUST000570,2025-02-25 07:34:29,PROD0040,405.27,STORE014,CASH
TXN00003096,CUST000570,2024-10-12 17:07:16,PROD0048,253.57,STORE003,CASH
TXN00003097,CUST000570,2025-01-26 00:14:01,PROD0007,115.77,STORE011,MOBILE
TXN00003098,CUST000570,2024-08-12 16:43:48,PROD0090,40.1,STORE007,DEBIT
TXN00003099,CUST000571,2024-11-04 14:59:05,PROD0077,134.7,STORE013,DEBIT
TXN00003100,CUST000571,2025-02-15 18:22:06,PROD0019,413.54,STORE001,DEBIT
TXN00003101,CUST000571,2024-08-16 11:34:56,PROD0077,54.76,STORE003,DEBIT
TXN00003102,CUST000571,2025-01-23 17:30:18,PROD0072,251.89,STORE013,DEBIT
TXN00003103,CUST000572,2024-07-26 21:28:16,PROD0071,391.68,STORE007,CREDIT
TXN00003104,CUST000572,2024-12-25 23:07:12,PROD0100,207.63,STORE014,CREDIT
TXN00003105,CUST000572,2024-10-29 07:30:09,PROD0080,136.69,STORE005,MOBILE
TXN00003106,CUST000573,2025-02-22 00:56:45,PROD0069,161.5,STORE014,CREDIT
TXN00003107,CUST000573,2024-08-10 01:36:52,PROD0054,176.8,STORE003,CREDIT
TXN00003108,CUST000573,2024-12-23 18:28:36,PROD0055,316.03,STORE013,MOBILE
TXN00003109,CUST000574,2025-01-14 09:33:36,PROD0081,336.98,STORE009,CREDIT
TXN00003110,CUST000574,2025-01-31 09:01:25,PROD0012,340.54,STORE003,CREDIT
TXN00003111,CUST000574,2024-09-19 04:03:46,PROD0089,300.41,STORE009,MOBILE
TXN00003112,CUST000574,2024-06-07 05:08:37,PROD0029,129.78,STORE012,MOBILE
TXN00003113,CUST000575,2024-08-22 03:38:44,PROD0026,26.87,STORE001,MOBILE
TXN00003114,CUST000576,2024-06-07 21:07:03,PROD0036,48.31,STORE020,MOBILE
TXN00003115,CUST000576,2024-06-07 05:23:26,PROD0013,402.32,STORE004,CASH
TXN00003116,CUST000576,2024-10-01 18:24:39,PROD0067,43.01,STORE009,CREDIT
TXN00003117,CUST000576,2024-06-20 01:28:43,PROD0010,288.74,STORE002,CASH
TXN00003118,CUST000576,2024-07-10 18:51:47,PROD0076,301.75,STORE001,CASH
TXN00003119,CUST000576,2024-11-28 04:02:53,PROD0045,156.54,STORE014,CREDIT
TXN00003120,CUST000576,2025-02-27 23:30:17,PROD0066,273.99,STORE013,DEBIT
TXN00003121,CUST000577,2024-07-15 10:54:27,PROD0012,299.21,STORE007,CREDIT
TXN00003122,CUST000577,2024-10-27 19:18:37,PROD0094,33.66,STORE008,DEBIT
TXN00003123,CUST000577,2024-12-02 06:40:17,PROD0012,207.41,STORE003,CREDIT
TXN00003124,CUST000578,2025-03-08 03:01:20,PROD0003,410.3,STORE018,MOBILE
TXN00003125,CUST000578,2025-04-26 04:38:24,PROD0024,410.33,STORE001,DEBIT
TXN00003126,CUST000578,2025-02-21 21:17:52,PROD0021,14.22,STORE018,MOBILE
TXN00003127,CUST000578,2024-11-16 23:46:29,PROD0008,32.31,STORE001,DEBIT
TXN00003128,CUST000578,2024-09-04 19:22:00,PROD0027,252.25,STORE009,DEBIT
TXN00003129,CUST000579,2024-07-03 20:23:35,PROD0006,149.29,STORE001,DEBIT
TXN00003130,CUST000579,2024-08-20 09:52:47,PROD0089,388.94,STORE017,CASH
TXN00003131,CUST000579,2024-09-24 03:29:17,PROD0008,439.31,STORE013,DEBIT
TXN00003132,CUST000580,2024-06-28 14:41:28,PROD0026,210.85,STORE020,MOBILE
TXN00003133,CUST000580,2025-02-23 05:11:38,PROD0081,68.69,STORE020,DEBIT
TXN00003134,CUST000580,2024-09-08 11:28:16,PROD0057,325.38,STORE012,DEBIT
TXN00003135,CUST000580,2024-07-31 19:12:55,PROD0088,308.62,STORE003,CASH
TXN00003136,CUST000581,2025-04-03 01:11:26,PROD0029,450.44,STORE007,MOBILE
TXN00003137,CUST000581,2024-10-25 16:53:33,PROD0100,478.48,STORE009,MOBILE
TXN00003138,CUST000581,2024-12-21 01:09:04,PROD0084,107.07,STORE001,CREDIT
TXN00003139,CUST000581,2024-09-25 10:18:59,PROD0059,73.19,STORE005,CREDIT
TXN00003140,CUST000581,2025-03-31 08:51:33,PROD0040,296.86,STORE001,CASH
TXN00003141,CUST000581,2024-10-17 14:33:08,PROD0066,267.17,STORE013,CASH
TXN00003142,CUST000581,2025-01-08 23:43:24,PROD0020,429.36,STORE014,DEBIT
TXN00003143,CUST000581,2024-11-01 01:50:13,PROD0007,462.93,STORE016,MOBILE
TXN00003144,CUST000581,2025-02-08 10:44:57,PROD0085,479.56,STORE014,MOBILE
TXN00003145,CUST000582,2024-07-17 09:06:32,PROD0046,41.57,STORE005,DEBIT
TXN00003146,CUST000582,2025-01-12 09:56:51,PROD0012,431.54,STORE002,CREDIT
TXN00003147,CUST000582,2025-03-15 00:16:47,PROD0047,188.8,STORE013,MOBILE
TXN00003148,CUST000582,2025-03-12 10:37:48,PROD0012,116.02,STORE011,CREDIT
TXN00003149,CUST000582,2024-12-23 09:39:34,PROD0040,210.24,STORE004,CASH
TXN00003150,CUST000582,2025-03-05 15:46:01,PROD0037,245.7,STORE008,MOBILE
TXN00003151,CUST000582,2025-03-07 18:53:03,PROD0084,488.12,STORE015,CASH
